"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"inu.30000036708570",7593827,31900102,"PS3562.L94S57 1995","oclcid","Llywelyn, Morgan.",,"Riverdale, NY|Bean Pub. Enterprises|New York, NY|Distributed by Simon & Schuster|1995.",1995,,"nyu",,,"Fantastic fiction|Fiction","Silverhand"
"mdp.39015031771275",3001123,32167377,"PS3562.E42F68 1995","taggedsf","Le Guin, Ursula K.,","1929-","New York, N.Y.|HarperPrism|c1995.",1995,,"nyu",,"Women|Fiction|Science fiction, American|Life on other planets","Fiction","Four ways to forgiveness"
"pst.000058091883",7497065,33811436,,"taggedsf","Marley, Louise,","1952-","New York|Ace Books|1995.",1995,,"nyu","M366sinli 1995","Juvenile fiction|Science fiction|Psychic ability","Fiction","Sing the light"
"mdp.39015034422751",2999327,31436342,"PS648.S3W643 1995","taggedsf",,,"San Diego|Harcourt Brace|c1995.",1995,,"cau",,"Women|Women authors|American fiction|Science fiction, American|20th century|Social life and customs|Fiction","Bibliographies|Fiction","Women of wonder : | the contemporary years : science fiction by women from the 1970s to the 1990s"
"mdp.39015056812269",3850058,32429454,"PR6073.E386E95 1995","fuzzymatch","Wells, Angus.",,"New York|Bantam Books|1996, c1995.",1995,,"nyu",,,"Fiction","Exile's children"
"mdp.39015037698225",3073266,33183687,"PS3570.O5316I45 1995","taggedsf","Tonnies, Mac,","1975-","Nantucket, MA|Phantom Press Publications|c1995.",1995,,"mau",,"Science fiction, American","Fiction","Illumined black and other adventures"
"inu.30000043463987",7587660,30815073,"PR6058.O348I46 1995","fuzzymatch","Hogan, James P.",,"New York|Ballantine Books|1995.",1995,,"nyu",,"Twenty-first century|Fiction","Fiction","The immortality option"
"uc1.32106013093601",8325694,31520062,"PS3554.I3M28 1995","fuzzymatch","Dick, Philip K",,"New York|Vintage Books|1995",1995,,"nyu",,"Fiction|Mars (Planet)","Fiction","Martian time-slip"
"mdp.39015037843896",3091530,34116767,"PS3563.O876B57 1996","fuzzymatch","Morrow, James,","1947-","New York|Harcourt Brace & Co.|c1996.",1996,,"nyu",,"Fiction|God","Fiction|Religious fiction","Blameless in Abaddon"
"mdp.39015060636746",3596268,32924588,"PR6051.D3352A6 1996","taggedsf","Adams, Douglas,","1952-2001.","New York|Wings Books|1996.",1996,,"nyu",,"Humorous stories, English|Fiction|Prefect, Ford (Fictitious character)|Science fiction, English|Dent, Arthur (Fictitious character)","Fiction","The ultimate hitchhiker's guide"
"mdp.39015040133558",3961071,37693060,,"taggedsf","Stone, Del.",,"Austin, TX|Mojo Press|c1996.",1996,,"txu",,"Science fiction","Fiction","Dead heat"
"mdp.39015061137264",4728529,36958856,"PS648.E7T35 1996","taggedsf",,,"Cambridge, MA|Circlet Press|c1996.",1996,,"mau",,"Fiction|Bondage (Sexual behavior)|Cats|Erotic stories, American|Telepathy|Science fiction, American|Fantasy fiction, American","Short stories","Tales from the erotic edge : | a Circlet omnibus"
"pst.000031284905",12257605,35268865,"PS3568.A8553G65 1996","oclcid","Rawn, Melanie.",,"New York, NY|Daw|Distributed by Penguin USA|c1996.",1996,,"xxu",,"Families|Magic|Fiction|Painters","Fantastic fiction|NotFiction","The golden key"
"mdp.49015003071439",5218372,34894464,"PS3552.U397S53 1996","taggedsf","Bujold, Lois McMaster.",,"Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|1996.",1996,,"nyu",,"Science fiction, American","Fiction","Cordelia's honor"
"mdp.39015037317537",3049000,32969313,"PS3563.O876B5 1996","taggedsf","Morrow, James,","1947-","New York|Harcourt Brace & Co.|c1996.",1996,,"cau",,"Satire, American|Science fiction, American","Fiction","Bible stories for adults"
"mdp.39015061865633",4972047,34472150,"PS648.F3S98 1996","taggedsf",,,"Los Angeles|Alyson Publications|1996.",1996,,"cau",,"Fiction|Gay men|Lesbians|Gays' writings, American|Science fiction, American|Fantasy fiction, American","Short stories","Swords of the rainbow"
"pst.000050247585",7049932,34736043,,"taggedsf","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Barnes & Noble|1996.",1996,,"nyu",,"Fantasy fiction, English|Science fiction, English","Fiction","The sentinel"
"mdp.39015062066843",3596268,32924588,"PR6051.D3352A6 1996","taggedsf","Adams, Douglas,","1952-2001.","New York|Wings Books|1996.",1996,,"nyu",,"Humorous stories, English|Fiction|Prefect, Ford (Fictitious character)|Science fiction, English|Dent, Arthur (Fictitious character)","Fiction","The ultimate hitchhiker's guide"
"mdp.39015061468552",4988150,34846648,,"taggedsf",,,"Elkton, Md.|Triangle Titles|c1996.",1996,,"mdu",,"Fiction|Gays|Gays' writings, American|Science fiction, American|Flight|Fantasy fiction, American","Short stories","Icarus & angels : | flights of fantasy : gay SF"
"mdp.39015068636235",4941673,40186029,"PS3552.O8614M2 1996","taggedsf","Bowen, Gary.",,"New York|Masquerade Books|c1996.",1996,,"nyu",,"Fiction|Gay men|Horror tales, American|Erotic stories, American|Science fiction, American|Fantasy fiction, American","Fiction","Man hungry"
"mdp.39015041745376",3198709,35736167,,"taggedsf","Blish, James.",,"Sutton, Surrey|New York|Severn House|1996.",1996,,"nyu",,"Short stories, American|Science fiction, American","Fiction","A dusk of idols : | and other stories"
"mdp.39015040745153",3139822,34737937,,"oclcid","Leiber, Fritz,","1910-1992.","Clarkston, CA|White Wolf Publishers|c1996.",1996,,"gau",,,"Fiction","Fritz Leiber's Lean times in Lankhmar"
"pst.000031149693",12279093,36122828,,"fuzzymatch","Foster, Alan Dean,","1946-","Sutton|Severn House|1996, c1994.",1996,,"xxk",,,"NotFiction","Greenthieves"
"mdp.39015040992052",3154152,35762715,"PS3552.E542F68 1997","fuzzymatch","Benford, Gregory,","1941-","New York, NY|HarperPrism|c1997.",1997,,"nyu",,,"Science fiction|Fiction","Foundation's fear"
"mdp.39015041540017",3188454,37424652,,"taggedsf","Asimov, Isaac,","1920-1992.","New York, NY|HarperPrism|c1997.",1997,,"nyu",,"Science fiction|Short stories","Fiction","Isaac Asimov's I-bots : | history of I-Botics : an illustrated novel"
"mdp.39015041103238",3168744,36689323,"PS3558.A4215S72 1997","taggedsf","Hambly, Barbara.",,"New York|Bantam Books|1997.",1997,,"nyu",,"Fiction|Science fiction, American|Leia, Princess (Fictitious character)|Solo, Han (Fictitious character)|Skywalker, Luke (Fictitious character)","Science fiction|Fiction","Star wars : | planet of twilight"
"uc1.32106018772332",7137617,37132519,"PL782.E8B4 1997","taggedsf",,,"New York|Barricade Books|c1997",1997,,"nyu",,"Science fiction, Japanese|20th century|Japanese fiction|Translations into English","Fiction|Bibliographies","The best Japanese science fiction stories"
"mdp.49015003059152",5218671,36968357,,"fuzzymatch","Card, Orson Scott.",,"New York|Tor|1997, c1996.",1997,,"nyu",,"Fiction|Space warfare|Wiggin, Ender|(Fictitious character)","Fiction","Children of the mind"
"inu.30000055919975",8566750,38221534,"PS3552.R395A6 1997","taggedsf","Bretnor, Reginald.",,"Medford, Or.|Story Books|c1997.",1997,,"oru",,"Science fiction, American|Detective and mystery stories, American|Fantasy fiction, American","Science fiction|Fantastic fiction|Detective and mystery stories|Fiction","The timeless tales of Reginald Bretnor"
"uc1.32106018321726",7136836,36133306,"PS3558.A371F58 1997","fuzzymatch","Haldeman, Joe W",,"New York|Ace Books|1997",1997,,"nyu",,"Fiction|Imaginary wars and battles","Fiction|War stories|Science fiction|Psychological fiction","Forever peace"
"uc1.32106017065423",7135302,59587577,,"fuzzymatch","Wright, Ronald,","1948-","London|Anchor|1997",1997,,"enk",,"Fiction|Time travel","Fiction","A scientific romance"
"mdp.39015040572755",3947241,37548920,,"taggedsf","Paliferro, Ben.",,"Pittsburgh, Pa.|Dorrance|c1997.",1997,,"pau",,"Fiction|Science fiction, American","Fiction","Mor-ling : | catalyst for survival"
"mdp.39015040730056",3137472,34597938,"PS508.H57N48 1997","fuzzymatch",,,"New York|Delta|1997.",1997,,"nyu",,"American literature|Hispanic Americans|Hispanic American authors|20th century|Literary collections","Bibliographies|NotFiction","New World : | young Latino writers"
"mdp.39015047866861",4081911,36316017,"PS3569.I47292R5 1997","fuzzymatch","Simmons, Dan,","1948-","New York|Bantam Books|1997.",1997,,"nyu",,,"Fiction|Science fiction","The rise of Endymion"
"mdp.39015042821945",3329410,37949118,"PR6011.O58 1972 vol. 7","taggedsf","(Edward Morgan), Forster, E. M.","1879-1970.","London|André Deutsch|1997.",1997,,"enk",,"Science fiction, English|Fantasy fiction, English","Fiction","The machine stops and other stories"
"mdp.39015063193216",5221105,38008743,,"oclcid","Westerfeld, Scott.",,"New York, N.Y., U.S.A.|ROC|Penguin Putnam Inc.|c1997.",1997,,"nyu",,"Fiction|Information technology|Transsexuals","Novel|Science fiction","Polymorph"
"mdp.39015046335488",3950902,36884290,"PS3555.D38P65 1997","fuzzymatch","Eddings, David.",,"New York|Ballantine Books|1997.",1997,,"nyu",,,"Fiction|Fantastic fiction","Polgara the sorceress"
"uc1.32106014600404",7135029,36954503,"PS3568.U298W47 1997","fuzzymatch","Rucker, Rudy v. B. (Rudy von Bitter),","1946-","San Francisco|HardWired|1997",1997,,"cau",,,"Fiction","White light"
"mdp.39015061776657",4723435,36084603,"PR5772.G37 1997","taggedsf","Wells, H. G. (Herbert George),","1866-1946.","Mineola, N.Y.|Dover Publications|1997.",1997,,"nyu",,"Science fiction, English","Short stories","""The country of the blind"" and other science-fiction stories"
"mdp.49015002785922",4544374,36592406,"PS648.S3T49 1997","taggedsf",,,"Clarkston, GA|White Wolf Publishing|1997?",1997,,"gau",,"20th century|Science fiction, American|American fiction","Fiction","Three in time"
"mdp.39015042474877",3493872,41060020,,"oclcid","Vance, Jack,","1916-","Garden City, NY|SFBC|1998.",1998,,"nyu",,,"Science fiction|Fiction","The complete dying earth"
"mdp.39015045695080",3987612,37955780,"PR5774.F5 1998","fuzzymatch","Wells, H. G. (Herbert George),","1866-1946.","Jefferson, N.C.|McFarland & Co.|c1998.",1998,,"ncu",,"Utopias|Fiction|Space flight to the moon","Fiction|Bibliographies|Science fiction|Satire","The first men in the moon : | a critical text of the 1901 London first edition, with an introduction and appendices"
"pst.000033218632",7497072,38830287,,"oclcid","Martin, S. R.,","1956-","Gosford [N.S.W.|Scholastic Press|1998.",1998,,"xx ",1998,"Fantasy fiction, Australian","NotFiction","Tankworld"
"mdp.39015054262236",3603895,38901577,"PS648.H6D66 1998","taggedsf",,,"Garden City, NY|Doubleday Direct|c1998.",1998,,"nyu",,"Fiction|Horror tales, American|Fantasy fiction, American|Taboo|Science fiction, American","Fiction","Don't open this book!"
"uc1.32106014945080",7137234,39691457,"PS3556.R5184T48 1998","fuzzymatch","Friedman, C. S",,"New York, NY|DAW Books|Distributed by Penguin Putnam|c1998",1998,,"nyu",,"Fiction|Space colonies","Fiction","This alien shore"
"mdp.39015073819768",5959182,38258215,"PS3503.L718F58 1998","taggedsf","Bloch, Robert,","1917-1994.","Sauk City, Wis.|Arkham House Publishers|1998.",1998,,"wiu",,"Horror tales, American|Fantasy fiction, American|Science fiction, American","Short stories","Flowers from the moon and other lunacies"
"mdp.49015002492073",4568852,40071668,,"taggedsf","Leinster, Murray,","1896-","Framingham, MA.|NESFA Press|1998.",1998,,"mau",,"Science fiction","Fiction","First contacts : | the essential Murray Leinster"
"mdp.39015039923415",3962696,37443403,"PS3563.A255M35 1998","fuzzymatch","McCaffrey, Anne.",,"New York|Ballantine Pub. Group|1998.",1998,,"nyu",,"Fiction|Dragons|Pern (Imaginary place)","Fiction|Science fiction","The masterharper of Pern"
"mdp.39015048749868",4042052,39002408,"PS3562.I45467A69 1998","taggedsf","Like, Russel.",,"Highland Park, NJ|Brunswick Galaxy Press|c1998.",1998,,"nju",,"Science fiction, American","Fiction|Science fiction","After the blue"
"pst.000032574937",12275309,38515929,,"taggedsf","Doherty, Robert.",,"New York, N.Y.|Dell Books|1998.",1998,,"xxu",,"Science fiction|Space ships|Fiction|Unidentified flying objects","NotFiction","Area 51, the reply"
"mdp.39015046841915",3981049,38527796,"PS3552.E796P78 1998","oclcid","Bester, Alfred.",,"New York|Vintage Books|1998.",1998,,"nyu",,,"Fiction","Psycho shop"
"mdp.39015045681882",3997392,39157610,"PS3576.A33V57 1998","fuzzymatch","Zahn, Timothy.",,"New York|Bantam Books|1998.",1998,,"nyu",,"Fiction|Solo, Han (Fictitious character)|Skywalker, Luke (Fictitious character)|Leia, Princess (Fictitious character)","Fiction|Science fiction","Vision of the future"
"mdp.39015048773991",4043813,40500844,"PS3553.A655E495 1999","fuzzymatch","Card, Orson Scott.",,"New York|Ballantine Pub. Group|1999.",1999,,"nyu",,"Fiction|Princesses|Time travel|Sleeping Beauty (Tale)|Jews|Adaptations|Russia (Federation)","Fiction|Fantastic fiction","Enchantment"
"mdp.39015047566768",4061946,42596539,,"fuzzymatch","Salvatore, R. A.,","1959-","New York|Ballantine Publishing Group|1999.",1999,,"nyu",,"Fiction|Skywalker, Luke (Fictitious character)|Leia, Princess (Fictitious character)","Fiction","Vector prime"
"inu.30000067562433",7593849,43146981,"PS648.S3L58 1999","taggedsf",,,"New York|Pocket Books|1999.",1999,,"nyu",,"Science fiction, American|Interplanetary voyages|Space ships|Fiction|Star Trek fiction","Science fiction|Fiction","The lives of Dax"
"mdp.39015049991212",4134208,43969954,"PR8676.5.D48S66 1999","fuzzymatch",,,"Edinburgh [Scotland|Polygon|c1999.",1999,,"enk",,"Fiction|Detective and mystery stories, Scottish","Fiction","Something wicked : | Scottish crime fiction"
"uc1.32106015428060",7138084,41402731,,"taggedsf","Marley, Louise",,"New York|Ace Books|c1999",1999,,"nyu",,"Science fiction, American","Fiction|Science fiction","The terrorists of Irustan"
"pst.000029233106",9815318,41086723,"PS3552.R6596A8 1999","fuzzymatch","Brooks, Terry.",,"New York|Ballantine Pub. Group|1999.",1999,,"nyu",,"Good and evil|Demonology|Young women|Fiction|Knights and knighthood","Fantastic fiction|Fiction","Angel fire east"
"pst.000029233083",9815335,39914359,"PS3568.E3696D73 1999","taggedsf","Reed, Robert.",,"Collinsville, Ill.|Golden Gryphon Press|c1999.",1999,,"ilu",,"Science fiction, American|Fantasy fiction, American","Fiction","The dragons of Springplace : | stories"
"mdp.39015056801833",3849276,41017422,"PS3556.L548D4 1999","oclcid","Flint, Eric.",,"Riverdale, NY|Baen|New York|Distributed by Simon & Schuster|c1999.",1999,,"nyu",,"Supercomputers|ca. 505-565|Fiction|Belisarius|Time travel","Fiction","Destiny's shield"
"mdp.39015043789547",4028929,40543194,"PS3560.A312S49 1999","taggedsf","Jaffe, Harold.",,"Normal, Ill.|Fiction Collective Two|c1999.",1999,,"ilu",,"Satire, American|Science fiction, American|Erotic stories, American","Fiction","Sex for the millennium : | extreme tales"
"mdp.39015050309551",3513818,42345449,,"taggedsf","Sherman, Delia",,"Cambridge, MA|Circlet Press|1999.",1999,,"mau",,"Science fiction","Fiction","Through a brazen mirror : | the famous flower of Servingmen"
"mdp.39015047446268",4034229,40231011,"PS3503.U687L36 1999","taggedsf|fuzzymatch","Burroughs, Edgar Rice,","1875-1950.","Lincoln|University of Nebraska Press|1999",1999,,"nbu",,"Science fiction, American","Fiction","The land that time forgot"
"mdp.39015047443000",4045534,40681703,"PS3576.A33I28 1999","fuzzymatch","Zahn, Timothy.",,"New York|Bantam Books|1999.",1999,,"nyu",,,"Fiction|Science fiction","The Icarus hunt"
"mdp.39015048773801",4048512,41165423,"PS3554.A727E97 1999","fuzzymatch","Darnton, John.",,"New York, N.Y.|Dutton|c1999.",1999,,"nyu",,"Fiction|Genetic engineering","Fiction|Science fiction|Adventure stories","The experiment"
"mdp.39015058720528",3900694,41470805,"PS648.E7F474 1999","taggedsf",,,"Cambridge, MA|Circlet Press|1999.",1999,,"mau",,"Fiction|Sadomasochism|Fantasy fiction, American|Science fiction, American|Erotic stories, American","Short stories|ContainsBiogMaterial","Fetish fantastic : | tales of power and lust from futuristic to surreal"
"mdp.39015041888606",3437659,40881396,"PS3568.O2893M37 1999","taggedsf","Robinson, Kim Stanley.",,"New York|Bantam Books|1999.",1999,,"nyu",,"Fiction|Science fiction, American","Fiction","The Martians"
"pst.000064239743",9815109,45234686,"PN6728.T63M66 2000","taggedsf","Moore, Alan,","1953-","La Jolla, CA|America's Best Comics|c2000.",2000,,"cau",,"Science fiction comic books, strips, etc","Fiction","Top 10. | $c: Alan Moore, writer ; Gene Ha, finishing artist ; Zander Cannon, layout artist ; Wildstorm FX, coloring ; Todd Klein, lettering, logos and design ; Top 10 created by Alan Moore & Gene Ha. | $n: Book 1 /"
"mdp.49015002764646",4584651,43787207,"PS3552.I772B65 2000","taggedsf","Bishop, Michael,","1945-","Urbana, IL|Golden Gryphon Press|2000.",2000,,"ilu",,"Social life and customs|Fiction|Science fiction, American","Fiction","Blue Kansas sky : | four short novels of memory, magic, surmise & estrangement"
"mdp.39015050329450",4127027,43644572,,"fuzzymatch","Weis, Margaret.",,"Renton, WA|Wizards of the Coast|c2000.",2000,,"wau",,"Fiction|Krynn (Imaginary place)","Novel","Dragons of a fallen sun"
"mdp.39015049643805",4127910,43339449,,"taggedsf","Noon, Jeff.",,"London|Anchor|2000, c1998.",2000,,"enk",,"Science fiction, English","NotFiction","Pixel juice : | stories from the avant pulp"
"mdp.39015049544417",4135482,44683474,"PS3553.A76277K55 2000","fuzzymatch","Carr, Caleb,","1955-","New York|Random House|c2000.",2000,,"nyu",,"Fiction|Twenty-first century|Assassination|Presidents|Psychology teachers","Fiction","Killing time : | a novel of the future"
"mdp.39015050134215",4126780,45325322,,"taggedsf","Clarke, Arthur C. (Arthur Charles),","1917-2008","London|Voyager an imprint of Harper Collins|c2000.",2000,,"enk",,"Science fiction, English","NotFiction","The light of other days"
"inu.30000082321120",7593904,43896509,,"taggedsf",,,"New York|Harcourt|2000.",2000,,"nyu",,"Science fiction, American","Fiction","Nebula awards showcase 2000 : | the year's best SF and fantasy chosen by the Science Fiction and Fantasy Writers of America"
"mdp.49015002599588",4581920,46763590,,"taggedsf","Brown, Fredric,","1906-1972.","Farmington, MA|NESFA Press|2001, c2000.",2000,,"mau",,"Short fiction|Short stories|Science fiction, American","Fiction|Science fiction","From these ashes : | the complete short SF of Fredric Brown"
"mdp.39015049524674",4124830,44708513,,"fuzzymatch","McCarthy, Wil.",,"New York|Del Rey|2000.",2000,,"nyu",,,"Fiction","The collapsium"
"mdp.39015054095784",4135525,44676135,"PS3563.A7239S7 2000","fuzzymatch","Martin, George R. R.",,"New York|Bantam Books|2000.",2000,,"nyu",,,"Fiction|Fantastic fiction","A storm of swords"
"mdp.39015049550273",4140387,44414130,"PR6056.O45C6 2000","fuzzymatch","Follett, Ken.",,"New York|Dutton|c2000.",2000,,"nyu",,"Space flight|Amnesia|Fiction|Scientists","Fiction","Code to zero"
"mdp.49015002768704",4584652,43422545,"PS3552.A7362P4 2000","taggedsf","Barrett, Neal.",,"Urbana, IL|Golden Gryphon Press|2000.",2000,,"ilu",,"Science fiction, American","Fiction","Perpetuity blues and other stories"
"mdp.39015048515046",3479326,42296597,"PS648.S3S47 2000","taggedsf",,,"New York|Harcourt|c2000.",2000,,"nyu",,"Science fiction, English|Fiction|Science fiction, American|Space colonies","Bibliographies|Short stories","Skylife : | space habitats in story and science"
"mdp.39015047865228",4090784,42692141,"PS3563.A255P45 2000","fuzzymatch","McCaffrey, Anne.",,"New York|Ballantine|2000.",2000,,"nyu",,"Fiction|Telepathy|Space colonies|Psychic ability","Fiction|Science fiction","Pegasus in space"
"mdp.39015049545505",4133129,45268218,,"fuzzymatch","Tyers, Kathy.",,"New York|Ballantine Pub. Group|2000.",2000,,"nyu",,"Fiction|Solo, Han (Fictitious character)|Skywalker, Luke (Fictitious character)|Leia, Princess (Fictitious character)","Fiction","Balance point"
"mdp.39015050134223",4122162,44934073,,"taggedsf","Silverberg, Robert.",,"New York|ibooks|London|Simon & Schuster|2000.",2000,,"nyu",,"Science fiction, American","Fiction","Sailing to Byzantium"
"mdp.39015042569924",4098895,43958959,,"fuzzymatch","Bear, Greg,","1951-","New York|Ballantine Publishing Group|2000.",2000,,"nyu",,"Vader, Darth (Fictitious character)|Fiction|Star wars fiction|Kenobi, Obi-Wan|Fictitious character","Fiction|Science fiction","Rogue planet"
"mdp.39015049973871",4135528,45191320,,"taggedsf","Sturgeon, Theodore.",,"New York|Vintage Books|2000.",2000,,"nyu",,"Science fiction, American","Short stories","Selected stories"
"mdp.39015060059824",4726337,45370282,,"taggedsf","Idle, Eric.",,"New York|Vintage Books|2000, c1999.",2000,,"nyu",,"Fiction|Vaudeville|Twenty-second century|Humorous stories|Comedians|Androids|Science fiction","Fiction","The road to Mars : | a post-modem novel"
"mdp.39015050245557",4124332,43662164,"PS3562.E42T45 2000","fuzzymatch","Le Guin, Ursula K.,","1929-","New York|Harcourt|2000.",2000,,"nyu",,,"Fiction|Science fiction","The telling"
"pst.000046731623",7496735,47204111,,"taggedsf","Crilley, Mark.",,"New York|Dell Yearling|2001.",2001,,"nyu",2001,"Science fiction|Fiction|Japanese Americans|Adventure and adventurers","NotFiction","Akiko on the planet Smoo"
"mdp.39015050743361",4183899,46602181,,"taggedsf","Zelazny, Roger,","1937-","New York|ibooks|London|Simon & Schuster|2001.",2001,,"nyu",,"Science fiction, American","Short stories","The doors of his face, the lamps of his mouth and other stories"
"mdp.49015002802792",4598061,47023535,"PS3562.A4766I58 2001","taggedsf","Landis, Geoffrey.",,"Urbana, IL|Golden Gryphon Press|2001.",2001,,"ilu",,"Science fiction, American","Fiction","Impact parameter and other quantum realities"
"mdp.39015056430369",4288872,47821486,,"taggedsf","Vukcevich, Ray.",,"Brooklyn, NY|Small Beer Press|2001.",2001,,"nyu",,"Short stories|Fantasy fiction|Science fiction","Fiction","Meet me in the moon room : | stories"
"mdp.39015053784230",4216135,48377527,,"taggedsf","Cherryh, C. J.",,"New York, N.Y.|DAW Books|c2001.",2001,,"nyu",,"Science fiction","NotFiction","Defender"
"mdp.39015062871176",5087921,45460859,"PR5774.W33C66 2001","taggedsf",,,"Naperville, Ill.|Sourcebooks MediaFusion|c2001.",2001,,"ilu",,"War of the worlds|Criticism and interpretation|(Herbert George)|War of the worlds (Radio program)|1866-1946|Science fiction, English|Imaginary wars and battles in literature|In literature|History and criticism|Wells, H. G|Adaptations|Welles, Orson|Science fiction radio programs|1915-1985","NotFiction|Bibliographies","The complete war of the worlds : | Mars' invasion of Earth from H.G. Wells to Orson Welles"
"mdp.39015053541226",4213775,46402467,"PS3569.P49N63 2001","taggedsf","Spielberg, Peter.",,"Tallahassee|FC2, Florida State University|c2001.",2001,,"flu",,"Humorous stories, American|Science fiction, American","Fiction","The noctambulists & other fictions"
"mdp.39015053531805",3581485,46835742,"PS3503.U687P57 2001","fuzzymatch","Burroughs, Edgar Rice,","1875-1950.","Lincoln|University of Nebraska Press|2001.",2001,,"nbu",,"Fiction|Pirates","Fiction","Pirates of Venus"
"mdp.39015053784545",4219689,48632320,,"oclcid","Zelazny, Roger,","1937-","New York|ibooks|c2001.",2001,,"nyu",,,"Novel","Isle of the dead ; Eye of Cat"
"mdp.39015050470460",4168069,46698073,"PS3570.U76C63 2001","fuzzymatch","Turtledove, Harry.",,"New York|Ballantine Pub. Group|c2001.",2001,,"nyu",,"Fiction|World War, 1939-1945","Fiction|Science fiction|Alternative histories","Colonization--aftershocks"
"pst.000048593830",12269065,43567515,"PS374.S35P69 2001","taggedsf",,,"Upper Saddle River, NJ|Prentice Hall|c2001.",2001,,"nju",,"Fantasy fiction, English|Fantasy fiction, American|Science fiction, English|Science fiction, American","Bibliographies|Fiction","The Prentice Hall anthology of science fiction and fantasy"
"mdp.39015055901725",4296599,49421787,"PS3554.I3A6 2002","taggedsf","Dick, Philip K.",,"New York|Pantheon Books|c2002.",2002,,"nyu",,"Science fiction, American","Fiction","Selected stories of Philip K. Dick"
"inu.30000092768088",7590242,55204552,"PR9369.4.L55F7 2002","taggedsf","Lillienfeld, Kerry von.",,"Cape Town, South Africa|POD|2002.",2002,,"sa ",,"Science fiction, South African","Novel","Freefall"
"uc1.32106018249018",5373952,49550352,"PS3554.I3Z37 2002","fuzzymatch","Dick, Philip K",,"New York|Vintage Books|2002",2002,,"nyu",,"Arms race|Fiction|Weapons industry","Fiction|Science fiction|Psychological fiction","The zap gun"
"mdp.39015055451671",4276415,49320574,"PS3554.A727M56 2002","fuzzymatch","Darnton, John.",,"New York|Dutton|2002.",2002,,"nyu",,"Neurosurgeons|Fiction|Brain|Research","Fiction","Mind catcher"
"uc1.32106017228666",7143976,52761233,,"taggedsf","Taiz, Lincoln",,"Campbell, Calif.|AmSea Group Pub.|c2002",2002,,"cau",,"California|Santa Cruz County|Fiction|Science fiction|Authors, American","Fiction","Libra : | the cat who saved Silicon Valley"
"mdp.39015054285773",4245836,47894803,"PS3568.O2893Y43 2002","fuzzymatch","Robinson, Kim Stanley.",,"New York|Bantam Books|c2002.",2002,,"nyu",,"Fiction|Black Death","NotFiction","The years of rice and salt"
"mdp.39015081739149",6858721,50022448,"PS648.S3W54 2002","taggedsf",,,"New York|Ibooks|Distributed by Simon & Schuster|c2002.",2002,,"nyu",,"Short stories, American|Horror tales, American|Fantasy fiction, American|Science fiction, American","Short stories","Deuces down : | a mosaic novel"
"mdp.49015002934611",4711268,48397635,"PS3503.O4286F37 2002","taggedsf","Bond, Nelson Slade,","1908-","Sauk City, Wis.|Arkham House Publishers|2002.",2002,,"wiu",,"Science fiction, American","Fiction","The far side of nowhere"
"mdp.39015056225199",4307765,48100199,"PS3570.U76C68 2002","fuzzymatch","Turtledove, Harry.",,"New York|Del Ray|2002.",2002,,"nyu",,,"Fiction","Counting up, counting down"
"mdp.39015061159441",4742608,49417845,,"taggedsf","Kane, Gil.",,"Seattle, WA|Fantagraphics Books|2002.",2002,,"wau",,"Slaves|Fantasy comic books, strips, etc|Orphans|Revenge|Comic books, strips, etc|Graphic novels|Science fiction comic books, strips, etc","UnknownGenre","Blackmark"
"mdp.49015002790526",4596911,49356078,"PS648.S3W67 2002","taggedsf",,,"New York|ROC|c2002.",2002,,"nyu",,"Science fiction, American","Fiction|Alternative histories (Fiction)","Worlds that weren't"
"mdp.39015055861663",4290874,49225244,"PS3561.E3942S77 2002","taggedsf","Kelly, James P. (James Patrick),","1951-","Urbana, IL|Golden Gryphon Press|2002.",2002,,"ilu",,"Science fiction, American","Fiction","Strange but not a stranger"
"mdp.49015003276707",5937897,49907328,"PS648.S3M38 2002","taggedsf",,,"New York|Daw Books|2002.",2002,,"nyu",,"Fiction|Science fiction, American","Fiction|Science fiction","Mars probes"
"mdp.39015055177516",4249579,49632524,"PS3569.A462345S68 2002","fuzzymatch","Salvatore, R. A.,","1959-","New York|Del Rey|2002.",2002,,"nyu",,,"Fiction","Star Wars episode II. | $c: R. A. Salvatore ; based on the story by George Lucas ; and the screenplay by George Lucas and Jonathan Hales. | $p: Attack of the clones /"
"inu.32000009374606",7593212,49712233,"PS3513.U797H86 2002","taggedsf","Gunn, James E.,","1923-","Waterville, Me.|Five Star|2002.",2002,,"meu",,"Science fiction, American","Fiction","Human voices : | science fiction stories"
"inu.30000092695174",9397558,50630580,"PS3562.A84P56 2003","taggedsf","Laumer, Keith,","1925-1993","Riverdale, N.Y.|Baen|New York|Distributed by Simon & Schuster|c2003.",2003,,"nyu",,"Science fiction, American|Human-alien encounters|Fiction","Fiction","A plague of demons and other stories"
"mdp.39015059124415",4736995,52347781,"PS3620.A69B44 2003","taggedsf","Tanner, Ron,","1953-","Kansas City, MO|BkMk Press/University of Missouri-Kansas City|c2003.",2003,,"mou",,"Social life and customs|Fiction|Science fiction, American","Short stories","A bed of nails : | stories"
