docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc2.ark+=13960=t9q23t734,uc2.ark+=13960=t9q23t734,58466,random,"Grant, James,",,London;Bentley;1881.,1881,1881,v.003,,,The Cameronians,1881,0.6687054947854609,0
uiuo.ark+=13960=t6f19hx11_1,uiuo.ark+=13960=t6f19hx11,41916,random,"Oliphant,",,London;Macmillan;1883.,1883,1873,v.3,,,Hester,1873,0.2556331565582152,0
hvd.hwrdc5,hvd.hwrdc5,42323,random,"Follen, Eliza Lee Cabot,",,Boston;J. Munroe & Co.;1838.,1838,1838,,,,The well-spent hour,1838,0.02353098596782416,0
njp.32101066110824_0,njp.32101066110824,45401,random,"Bremer, Fredrika,",,"London;Longman, Brown, Green, and Longmans;1843.",1843,1843,v. 2,,,The president's daughters;,1843,0.06590049814509027,0
njp.32101068153392_1,njp.32101068153392,68003,random,"Kingsley, Charles,",,"London;Macmillan and co., limited;New York;The Macmillan company;1901-03",1901,1870,vol. 14,,,The life and works of Charles Kingsley,1870,0.39294672268036196,0
hvd.hxg8pp_1,hvd.hxg8pp,55525,random,,,London;Printed by W. Flint for R. Evans;1815.,1815,1815,,Allegories,,"The female pilgrim, or, The travels of Hephzibah",1815,0.14780063893961087,0
uva.x001038370_2,uva.x001038370,130650,random,"Auerbach, Berthold,",,Boston;Roberts brothers;1869.,1869,1869,,,,Villa Eden,1869,0.14104734625954782,0
uc2.ark+=13960=t8hd7s722_0,uc2.ark+=13960=t8hd7s722,68941,random,"Charles, Elizabeth Rundle,",,New York;M.W. Dodd;1866.,1866,1866,,"Wesley, John;1703-1791;Whitefield, George;Wesley, Charles;1707-1788;Fiction;1714-1770",,Diary of Kitty Trevylyan,1866,0.09976723121861902,0
nyp.33433076078918_1,nyp.33433076078918,65737,random,"Scott, Walter,",,"London;Bradbury, Agnew;1877.",1877,1816,v. 3 (Antiquary),,,"The handy volume ""Waverly""",1816,0.46634568701801055,0
uc2.ark+=13960=t5s75b83s_2,uc2.ark+=13960=t5s75b83s,51967,random,"Ainsworth, William Harrison,",,London;New York;Routledge;1880.,1880,1863,,,,"Cardinal Pole; or, The days of Philip and Mary",1863,0.18576780911508925,0
uc1.b3322521_0,uc1.b3322521,32567,random,"Gladstone, Alfred.",,London;T. Cautley Newby;1863.,1863,1863,v. 1,,,The man of the hour,1863,0.15168464039301685,0
nyp.33433075764377_0,nyp.33433075764377,57950,random,"Warriner, Edward A.",,Boston;Roberts Brothers;1875.,1875,1875,,,,Victor La Tourette,1875,0.29156734076099283,0
njp.32101067523173_1,njp.32101067523173,36358,random,"Fabre, Ferdinand,",,New York;J. B. Ford & company;1875.,1875,1875,,,,The abbé Tigrane,1875,0.20258300262382467,0
uc2.ark+=13960=t6ww7c48b_0,uc2.ark+=13960=t6ww7c48b,57397,random,"Balzac, Honoré de,",,Boston;Roberts Brothers;1896.,1896,1837,,,,The gallery of antiquities ;,1837,0.2922030882209689,0
nyp.33433075738199_1,nyp.33433075738199,66888,random,"Bolanden, Conrad von,",,Philadelphia;E. Cummiskey;1867.,1867,1867,,"History;Fiction;Germany;Frederick I, 1152-1190",,Barbarossa,1867,0.11622133125257965,0
nyp.33433074828249_1,nyp.33433074828249,40487,random,"Baskett, James Newton,",,"New York, London;The Macmillan company;1898.",1898,1898,,,,"""At you-all's house"";",1898,0.3980546236363619,0
uc1.$b809234_2,uc1.$b809234,55234,random,"Holley, Marietta,",,New York;Funk & Wagnalls Co.;1893.,1893,1893,,,,Samantha at the World's Fair,1893,0.20952300431825902,0
uva.x030592837_1,uva.x030592837,53962,random,"Ross, Miriam.",,London;John Dicks;1871.,1871,1871,,,,Against tide,1871,0.15307086054133462,0
mdp.39015063561917_3,mdp.39015063561917,112980,random,"Lytton, Edward Bulwer Lytton,",,"New York;Lovell, Coryell & company;189-?",1890,1848,v.5,,,The complete works of Edward Bulwer Lytton (Lord Lytton),1848,0.4570449390357419,0
mdp.39015063561917_0,mdp.39015063561917,113774,random,"Lytton, Edward Bulwer Lytton,",,"New York;Lovell, Coryell & company;189-?",1890,1848,v.5,,,The complete works of Edward Bulwer Lytton (Lord Lytton),1848,0.48917567729932804,0
nyp.33433074938766_1,nyp.33433074938766,34193,random,"Bullock, Shan F.,",,"London;J. Bowden [etc., etc.;1898.",1898,1898,,Irish fiction,,The charmer;,1898,0.11396711270299355,0
uc1.b250098_1,uc1.b250098,30847,random,"Lockhart, J. G.",,Edinburgh;Printed for W. Blackwood;1821.,1821,1821,v. 3,,,Valerius,1821,0.5891860296261061,0
njp.32101063877326_0,njp.32101063877326,34164,random,Moira.,,London;Remington;1884.,1884,1884,v. 1,,,Philip Graham,1884,0.14019625288088275,0
uiuo.ark+=13960=t97664r47_1,uiuo.ark+=13960=t97664r47,30701,random,Queen.,,London;Hurst and Blackett;1880.,1880,1880,v.2,,,A Sylvan queen,1880,0.1998457025673619,0
